cod_municipi,any,cod_provincia,nom_provincia,cod_comarca,nom_comarca,nom_municipi,pp_perc,psc_perc,cs_perc,indep_perc,abst_perc,intervencio
08073,2012,8,BARCELONA,11,BAIX LLOBREGAT,CORNELLÀ DE LLOBREGAT,16.004484,26.995077,11.612148,21.245064,31.543381,0
08073,2015,8,BARCELONA,11,BAIX LLOBREGAT,CORNELLÀ DE LLOBREGAT,9.8100004,24.440001,23.610001,22.01,23.41,0
08073,2017,8,BARCELONA,11,BAIX LLOBREGAT,CORNELLÀ DE LLOBREGAT,5.2408795,24.682535,33.433743,23.4363,18.068996,0
08074,2012,8,BARCELONA,17,GARRAF,CUBELLES,15.319149,14.635259,11.018237,40.030396,35.896942,0
08074,2015,8,BARCELONA,17,GARRAF,CUBELLES,9.46,12.92,24.27,38.91,25.799999,0
08074,2017,8,BARCELONA,17,GARRAF,CUBELLES,3.8785048,14.602804,33.679905,38.306076,20.540091,0
08075,2012,8,BARCELONA,21,MARESME,DOSRIUS,13.950715,12.00318,7.154213,50.357712,34.391945,1
08075,2015,8,BARCELONA,21,MARESME,DOSRIUS,10.77,9.6000004,17.209999,49.959999,20.26,1
08075,2017,8,BARCELONA,21,MARESME,DOSRIUS,3.2569361,11.067552,25.75392,52.503017,15.337735,1
08076,2012,8,BARCELONA,11,BAIX LLOBREGAT,ESPARREGUERA,11.63448,15.949128,8.2147903,42.750824,32.987305,0
08076,2015,8,BARCELONA,11,BAIX LLOBREGAT,ESPARREGUERA,7.3699999,15.84,20.08,42.549999,22.969999,0
08076,2017,8,BARCELONA,11,BAIX LLOBREGAT,ESPARREGUERA,3.3789818,16.269724,26.801132,43.517414,17.555338,0
08077,2012,8,BARCELONA,11,BAIX LLOBREGAT,ESPLUGUES DE LLOBREGAT,18.310326,22.088121,10.589402,29.891708,28.232252,0
08077,2015,8,BARCELONA,11,BAIX LLOBREGAT,ESPLUGUES DE LLOBREGAT,11.15,19.780001,23.950001,29.48,21.440001,0
08077,2017,8,BARCELONA,11,BAIX LLOBREGAT,ESPLUGUES DE LLOBREGAT,6.1581745,20.812059,32.555313,29.533535,16.30982,0
08078,2012,8,BARCELONA,14,BERGUEDÀ,L'ESPUNYOLA,3.5502958,3.5502958,0,82.84024,22.119816,0
08078,2015,8,BARCELONA,14,BERGUEDÀ,L'ESPUNYOLA,4.4699998,1.6799999,0,87.709999,17.809999,0
08078,2017,8,BARCELONA,14,BERGUEDÀ,L'ESPUNYOLA,2.1505377,.53763443,3.2258065,89.247314,13.824884,0
08079,2012,8,BARCELONA,7,BAGES,L'ESTANY,2.0134227,5.7046981,.33557048,85.906044,12.753623,0
08079,2015,8,BARCELONA,7,BAGES,L'ESTANY,1.63,5.5599999,1.63,85.949997,10,0
08079,2017,8,BARCELONA,7,BAGES,L'ESTANY,.67114097,7.3825502,5.0335569,83.892616,8.8685017,0
08080,2012,8,BARCELONA,14,BERGUEDÀ,FÍGOLS,12.121212,18.181818,0,57.575756,13.157895,0
08080,2015,8,BARCELONA,14,BERGUEDÀ,FÍGOLS,0,10,10,63.330002,16.67,0
08080,2017,8,BARCELONA,14,BERGUEDÀ,FÍGOLS,9.6774197,6.4516129,9.6774197,74.19355,15.789474,0
08081,2012,8,BARCELONA,41,VALLÈS ORIENTAL,FOGARS DE MONTCLÚS,3.1007752,0,1.9379845,83.333336,23.83721,0
08081,2015,8,BARCELONA,41,VALLÈS ORIENTAL,FOGARS DE MONTCLÚS,2.95,1.97,1.97,87.540001,12.36,0
08081,2017,8,BARCELONA,41,VALLÈS ORIENTAL,FOGARS DE MONTCLÚS,.67114097,2.3489933,7.7181206,84.563759,12.753623,0
08082,2012,8,BARCELONA,34,SELVA,FOGARS DE LA SELVA,13.661972,19.014084,12.253521,37.605633,36.387665,0
08082,2015,8,BARCELONA,34,SELVA,FOGARS DE LA SELVA,9.9300003,11,26.440001,38.630001,26.379999,0
08082,2017,8,BARCELONA,34,SELVA,FOGARS DE LA SELVA,5.292172,12.89967,31.753033,39.801544,19.115044,0
08083,2012,8,BARCELONA,24,OSONA,FOLGUEROLES,1.2517385,2.2253129,.9735744,87.76078,11.912034,0
08083,2015,8,BARCELONA,24,OSONA,FOLGUEROLES,.92000002,2.3599999,1.97,89.510002,7.96,0
08083,2017,8,BARCELONA,24,OSONA,FOLGUEROLES,.95907927,2.9411764,4.4117646,89.514069,6.3880596,0
08084,2012,8,BARCELONA,7,BAGES,FONOLLOSA,8.9498806,6.8019094,2.9832935,68.257759,25.854513,1
08084,2015,8,BARCELONA,7,BAGES,FONOLLOSA,4.8299999,7.3499999,8.1899996,70.580002,16.18,1
08084,2017,8,BARCELONA,7,BAGES,FONOLLOSA,3.6400404,8.0889788,11.830132,70.475227,13.925153,1
08085,2012,8,BARCELONA,3,ALT PENEDÈS,FONT-RUBÍ,5.9193954,4.4080606,1.0075567,79.848869,21.547503,0
08085,2015,8,BARCELONA,3,ALT PENEDÈS,FONT-RUBÍ,4.4299998,4.5500002,2.8699999,81.080002,15.2,0
08085,2017,8,BARCELONA,3,ALT PENEDÈS,FONT-RUBÍ,3.0197444,4.2973285,9.2915211,79.558655,12.63903,0
08086,2012,8,BARCELONA,41,VALLÈS ORIENTAL,LES FRANQUESES DEL VALLÈS,12.268334,14.246731,10.801592,43.354179,32.824139,0
08086,2015,8,BARCELONA,41,VALLÈS ORIENTAL,LES FRANQUESES DEL VALLÈS,6.8299999,12.36,24.92,43.68,23.719999,0
08086,2017,8,BARCELONA,41,VALLÈS ORIENTAL,LES FRANQUESES DEL VALLÈS,3.1588287,13.398403,31.144632,42.919254,18.071066,0
08087,2012,8,BARCELONA,40,VALLÈS OCCIDENTAL,GALLIFA,6.060606,2.2727273,.75757575,70.454544,14.649681,0
08087,2015,8,BARCELONA,40,VALLÈS OCCIDENTAL,GALLIFA,3.97,.66000003,6.6199999,79.470001,6.79,0
08087,2017,8,BARCELONA,40,VALLÈS OCCIDENTAL,GALLIFA,3.6764705,2.9411764,5.8823528,79.411766,8.1081085,0
08088,2012,8,BARCELONA,41,VALLÈS ORIENTAL,LA GARRIGA,7.8984156,8.4575958,5.1840634,63.233925,23.633312,0
08088,2015,8,BARCELONA,41,VALLÈS ORIENTAL,LA GARRIGA,5.1900001,7.8499999,12.17,66.32,17.23,0
08088,2017,8,BARCELONA,41,VALLÈS ORIENTAL,LA GARRIGA,2.4868855,8.6263847,17.262484,65.562462,13.868735,0
08089,2012,8,BARCELONA,11,BAIX LLOBREGAT,GAVÀ,15.246496,20.40926,13.79125,31.795998,32.560574,0
08089,2015,8,BARCELONA,11,BAIX LLOBREGAT,GAVÀ,9.0600004,18.76,26.190001,30.25,23.77,0
08089,2017,8,BARCELONA,11,BAIX LLOBREGAT,GAVÀ,4.4591756,19.999275,34.362095,30.243425,18.439737,0
08090,2012,8,BARCELONA,7,BAGES,GAIÀ,5.2083335,1.0416666,0,84.375,22.4,0
08090,2015,8,BARCELONA,7,BAGES,GAIÀ,1.79,.88999999,2.6800001,89.290001,13.18,0
08090,2017,8,BARCELONA,7,BAGES,GAIÀ,1.7094017,3.4188035,5.9829059,86.324783,11.363636,0
08091,2012,8,BARCELONA,3,ALT PENEDÈS,GELIDA,8.9601774,13.357301,6.5265489,52.571903,28.518301,0
08091,2015,8,BARCELONA,3,ALT PENEDÈS,GELIDA,5.3699999,13.25,14.66,53.939999,20.32,0
08091,2017,8,BARCELONA,3,ALT PENEDÈS,GELIDA,2.5784752,13.52018,20.58296,53.452915,15.524079,0
08092,2012,8,BARCELONA,14,BERGUEDÀ,GIRONELLA,6.1925826,8.4042187,1.3610071,70.90847,23.885187,0
08092,2015,8,BARCELONA,14,BERGUEDÀ,GIRONELLA,5.7199998,7,3.8900001,76.120003,18.459999,0
08092,2017,8,BARCELONA,14,BERGUEDÀ,GIRONELLA,3.1884058,7.0209341,9.8872786,76.199677,15.871733,0
08093,2012,8,BARCELONA,14,BERGUEDÀ,GISCLARENY,0,0,8,88,16.666666,0
08093,2015,8,BARCELONA,14,BERGUEDÀ,GISCLARENY,0,0,4.3499999,95.660004,11.54,0
08093,2017,8,BARCELONA,14,BERGUEDÀ,GISCLARENY,0,0,4.347826,91.304344,8,0
08094,2012,8,BARCELONA,3,ALT PENEDÈS,LA GRANADA,7.5042157,7.5885329,2.6138279,65.00843,21.423862,0
08094,2015,8,BARCELONA,3,ALT PENEDÈS,LA GRANADA,4.79,8.6599998,7.8800001,70.019997,15.08,0
08094,2017,8,BARCELONA,3,ALT PENEDÈS,LA GRANADA,2.4981632,8.376194,12.784718,70.09552,12.692307,0
08095,2012,8,BARCELONA,41,VALLÈS ORIENTAL,GRANERA,6.5573769,6.5573769,4.9180326,73.770493,12.857142,0
08095,2015,8,BARCELONA,41,VALLÈS ORIENTAL,GRANERA,5.1700001,3.45,6.9000001,79.309998,19.440001,0
08095,2017,8,BARCELONA,41,VALLÈS ORIENTAL,GRANERA,0,1.6129032,9.6774197,85.483871,16.216217,0
08096,2012,8,BARCELONA,41,VALLÈS ORIENTAL,GRANOLLERS,11.842467,15.147343,9.1366014,47.194298,28.412148,0
08096,2015,8,BARCELONA,41,VALLÈS ORIENTAL,GRANOLLERS,7.3499999,14.36,19.57,47.150002,22.389999,0
08096,2017,8,BARCELONA,41,VALLÈS ORIENTAL,GRANOLLERS,3.8284969,14.727386,26.745636,46.517231,18.415171,0
08097,2012,8,BARCELONA,41,VALLÈS ORIENTAL,GUALBA,3.2128515,6.0240965,4.8192773,74.029449,25.595238,0
08097,2015,8,BARCELONA,41,VALLÈS ORIENTAL,GUALBA,2.6700001,5.3400002,7.9000001,77.239998,15.06,0
08097,2017,8,BARCELONA,41,VALLÈS ORIENTAL,GUALBA,.33444816,7.4693422,11.705686,74.58194,14.122137,0
08098,2012,8,BARCELONA,7,BAGES,SANT SALVADOR DE GUARDIOLA,11.255411,9.2764378,5.5040197,57.699444,31.27902,0
08098,2015,8,BARCELONA,7,BAGES,SANT SALVADOR DE GUARDIOLA,8.2200003,8.0100002,16.85,52.830002,18.99,0
08098,2017,8,BARCELONA,7,BAGES,SANT SALVADOR DE GUARDIOLA,4.143507,7.6806469,24.557858,56.139465,16.18082,0
08099,2012,8,BARCELONA,14,BERGUEDÀ,GUARDIOLA DE BERGUEDÀ,5.5944057,10.314685,1.5734266,73.251747,27.603514,0
08099,2015,8,BARCELONA,14,BERGUEDÀ,GUARDIOLA DE BERGUEDÀ,2.8699999,9.6300001,4.3899999,72.639999,20.98,0
08099,2017,8,BARCELONA,14,BERGUEDÀ,GUARDIOLA DE BERGUEDÀ,2.0066891,13.377927,9.5317726,70.735786,19.328859,0
08100,2012,8,BARCELONA,24,OSONA,GURB,4.0949554,1.6617211,1.1275965,84.747772,13.473361,0
08100,2015,8,BARCELONA,24,OSONA,GURB,2.76,1.86,2.98,86.610001,10.61,0
08100,2017,8,BARCELONA,24,OSONA,GURB,1.2868633,4.2895441,6.1126003,86.32708,8.4762373,0
08101,2012,8,BARCELONA,13,BARCELONÈS,L'HOSPITALET DE LLOBREGAT,17.564186,24.855064,10.520867,24.312233,34.015652,1
08101,2015,8,BARCELONA,13,BARCELONÈS,L'HOSPITALET DE LLOBREGAT,11.41,23.030001,23.6,24.790001,27.620001,1
08101,2017,8,BARCELONA,13,BARCELONÈS,L'HOSPITALET DE LLOBREGAT,6.1896486,22.980593,33.41325,25.794601,21.750959,1
08102,2012,8,BARCELONA,6,ANOIA,IGUALADA,9.2983856,9.2136736,4.0811243,63.200119,27.589048,0
08102,2015,8,BARCELONA,6,ANOIA,IGUALADA,6.48,8.5900002,12.88,62.830002,20.52,0
08102,2017,8,BARCELONA,6,ANOIA,IGUALADA,3.2768841,9.8306522,19.26757,61.299747,17.071463,0
08103,2012,8,BARCELONA,6,ANOIA,JORBA,7.3995771,3.5940804,3.8054969,71.035942,23.444977,0
08103,2015,8,BARCELONA,6,ANOIA,JORBA,6.5999999,5.4400001,7.5700002,69.32,18.110001,0
08103,2017,8,BARCELONA,6,ANOIA,JORBA,3.9923954,7.9847908,11.977186,70.342209,16.455696,0
08104,2012,8,BARCELONA,6,ANOIA,LA LLACUNA,5.9259257,2.2222223,1.1111112,80.370369,22.90185,0
08104,2015,8,BARCELONA,6,ANOIA,LA LLACUNA,4.1500001,2.5999999,3.1099999,84.769997,15.62,0
08104,2017,8,BARCELONA,6,ANOIA,LA LLACUNA,2.1276596,2.6595745,7.8014183,84.042557,15.142428,0
08105,2012,8,BARCELONA,41,VALLÈS ORIENTAL,LA LLAGOSTA,17.336119,25.980078,10.796915,18.701799,34.259548,0
08105,2015,8,BARCELONA,41,VALLÈS ORIENTAL,LA LLAGOSTA,10.81,25.07,25.66,19.08,23.9,0
08105,2017,8,BARCELONA,41,VALLÈS ORIENTAL,LA LLAGOSTA,4.7801147,24.920332,37.017208,21.465902,18.380449,0
08106,2012,8,BARCELONA,41,VALLÈS ORIENTAL,LLINARS DEL VALLÈS,11.805555,11.376634,6.3112745,54.411766,29.203667,0
08106,2015,8,BARCELONA,41,VALLÈS ORIENTAL,LLINARS DEL VALLÈS,7.8899999,9.96,16.629999,55.119999,21.129999,0
08106,2017,8,BARCELONA,41,VALLÈS ORIENTAL,LLINARS DEL VALLÈS,3.5615547,10.668402,23.369654,55.326069,16.162302,0
08107,2012,8,BARCELONA,41,VALLÈS ORIENTAL,LLIÇÀ D'AMUNT,16.457443,16.098772,10.539385,38.046627,34.015324,0
08107,2015,8,BARCELONA,41,VALLÈS ORIENTAL,LLIÇÀ D'AMUNT,9.7299995,14.22,23.43,38,22.18,0
08107,2017,8,BARCELONA,41,VALLÈS ORIENTAL,LLIÇÀ D'AMUNT,3.8300052,14.644137,32.002048,38.433178,16.282839,0
08108,2012,8,BARCELONA,41,VALLÈS ORIENTAL,LLIÇÀ DE VALL,15.290341,14.969361,10.650715,40.676975,30.401453,0
08108,2015,8,BARCELONA,41,VALLÈS ORIENTAL,LLIÇÀ DE VALL,10.76,11.9,22.77,39.459999,18.860001,0
08108,2017,8,BARCELONA,41,VALLÈS ORIENTAL,LLIÇÀ DE VALL,4.6309032,14.053186,30.719852,40.89867,13.878514,0
08109,2012,8,BARCELONA,24,OSONA,LLUÇÀ,8.1871347,0,0,85.380119,11.85567,0
08109,2015,8,BARCELONA,24,OSONA,LLUÇÀ,5.21,0,0,89.589996,9.8599997,0
08109,2017,8,BARCELONA,24,OSONA,LLUÇÀ,3.0927835,.51546389,1.5463917,91.752579,9.7674417,0
08110,2012,8,BARCELONA,21,MARESME,MALGRAT DE MAR,12.918386,17.171022,5.5708389,48.452545,33.900463,0
08110,2015,8,BARCELONA,21,MARESME,MALGRAT DE MAR,7.75,15.83,16.67,48.150002,25,0
08110,2017,8,BARCELONA,21,MARESME,MALGRAT DE MAR,3.7865911,14.088763,25.505194,48.470257,20.832092,0
08111,2012,8,BARCELONA,24,OSONA,MALLA,4.1450777,0,0,92.227982,11.872146,0
08111,2015,8,BARCELONA,24,OSONA,MALLA,6.4699998,.5,2.49,86.559998,7.3699999,0
08111,2017,8,BARCELONA,24,OSONA,MALLA,2.0304568,2.5380712,3.0456853,87.817261,6.1904764,0
08112,2012,8,BARCELONA,24,OSONA,MANLLEU,7.8555589,9.9144754,3.2942667,65.104004,26.085945,0
08112,2015,8,BARCELONA,24,OSONA,MANLLEU,5.0900002,8.3800001,11.96,67.089996,21.27,0
08112,2017,8,BARCELONA,24,OSONA,MANLLEU,2.3917994,8.0580864,17.777145,67.017845,17.613724,0
08113,2012,8,BARCELONA,7,BAGES,MANRESA,9.152853,10.601847,3.9548337,62.729446,30.581062,0
08113,2015,8,BARCELONA,7,BAGES,MANRESA,5.9400001,9.4799995,12.6,62.990002,23.25,0
08113,2017,8,BARCELONA,7,BAGES,MANRESA,3.4967203,9.965414,17.991652,62.440071,19.512848,0
08114,2012,8,BARCELONA,11,BAIX LLOBREGAT,MARTORELL,13.077558,17.722773,8.9108915,38.919144,31.437378,0
08114,2015,8,BARCELONA,11,BAIX LLOBREGAT,MARTORELL,7.9200001,16.4,21.59,37.959999,24.280001,0
08114,2017,8,BARCELONA,11,BAIX LLOBREGAT,MARTORELL,4.0032024,17.934347,28.969843,37.723511,18.642509,0
08115,2012,8,BARCELONA,41,VALLÈS ORIENTAL,MARTORELLES,12.612613,14.339339,9.3468466,41.29129,30.660498,0
08115,2015,8,BARCELONA,41,VALLÈS ORIENTAL,MARTORELLES,7.1300001,13.59,21.280001,41.259998,20.73,0
08115,2017,8,BARCELONA,41,VALLÈS ORIENTAL,MARTORELLES,3.1061807,14.421553,29.41363,42.725834,17.21076,0
08116,2012,8,BARCELONA,24,OSONA,LES MASIES DE RODA,2.7368422,1.8947369,2.3157895,83.578949,20,0
08116,2015,8,BARCELONA,24,OSONA,LES MASIES DE RODA,2.72,3.8800001,2.9100001,84.660004,11.82,0
08116,2017,8,BARCELONA,24,OSONA,LES MASIES DE RODA,1.2096775,1.8145162,7.8629031,86.895164,10.771993,0
08117,2012,8,BARCELONA,24,OSONA,LES MASIES DE VOLTREGÀ,7.1767812,7.9155674,2.1108179,72.981529,20.812603,0
08117,2015,8,BARCELONA,24,OSONA,LES MASIES DE VOLTREGÀ,4.8400002,8.6199999,6.3000002,74.43,15.16,0
08117,2017,8,BARCELONA,24,OSONA,LES MASIES DE VOLTREGÀ,2.8227673,7.31143,13.188338,72.744102,11.838893,0
08118,2012,8,BARCELONA,21,MARESME,EL MASNOU,11.095373,8.7582626,6.0355682,57.389046,24.715208,0
08118,2015,8,BARCELONA,21,MARESME,EL MASNOU,6.96,7.79,14.85,58.279999,18.5,0
08118,2017,8,BARCELONA,21,MARESME,EL MASNOU,2.9725559,10.400591,19.781252,57.787022,15.115553,0
08119,2012,8,BARCELONA,6,ANOIA,MASQUEFA,13.364509,14.201329,8.7373857,41.767166,32.472446,0
08119,2015,8,BARCELONA,6,ANOIA,MASQUEFA,8.5200005,13.5,21.77,40.59,21.639999,0
08119,2017,8,BARCELONA,6,ANOIA,MASQUEFA,3.2110963,14.174425,30.381912,40.224205,16.86293,0
08120,2012,8,BARCELONA,40,VALLÈS OCCIDENTAL,MATADEPERA,10.146027,2.4464252,3.7549782,77.147736,18.536736,0
08120,2015,8,BARCELONA,40,VALLÈS OCCIDENTAL,MATADEPERA,5.9299998,1.87,10.11,74.040001,13.04,0
08120,2017,8,BARCELONA,40,VALLÈS OCCIDENTAL,MATADEPERA,2.7534823,5.5555553,16.682863,71.768707,11.157381,0
08121,2012,8,BARCELONA,21,MARESME,MATARÓ,14.562181,15.996593,8.3833046,41.933559,30.30542,0
08121,2015,8,BARCELONA,21,MARESME,MATARÓ,9.0699997,15.2,21.6,41.400002,22.66,0
08121,2017,8,BARCELONA,21,MARESME,MATARÓ,4.2074599,14.766726,30.463465,42.178242,17.423063,0
08122,2012,8,BARCELONA,3,ALT PENEDÈS,MEDIONA,8.2819386,11.013216,1.938326,61.409691,34.555874,0
08122,2015,8,BARCELONA,3,ALT PENEDÈS,MEDIONA,6.54,11.18,7.6399999,63.619999,24.700001,0
08122,2017,8,BARCELONA,3,ALT PENEDÈS,MEDIONA,2.7882442,8.7415218,15.975885,66.013565,20.665083,0
08123,2012,8,BARCELONA,11,BAIX LLOBREGAT,MOLINS DE REI,8.5060911,13.706633,6.6182232,53.62257,24.422707,0
08123,2015,8,BARCELONA,11,BAIX LLOBREGAT,MOLINS DE REI,4.96,13.25,15.31,53.619999,17.450001,0
08123,2017,8,BARCELONA,11,BAIX LLOBREGAT,MOLINS DE REI,2.4133182,14.683514,20.103001,53.290615,13.087266,0
08124,2012,8,BARCELONA,41,VALLÈS ORIENTAL,MOLLET DEL VALLÈS,12.982806,21.123016,10.694409,31.854805,33.2117,0
08124,2015,8,BARCELONA,41,VALLÈS ORIENTAL,MOLLET DEL VALLÈS,8.2399998,17.610001,22.780001,31.91,22.98,0
08124,2017,8,BARCELONA,41,VALLÈS ORIENTAL,MOLLET DEL VALLÈS,3.9180269,19.957962,31.068344,32.743275,17.365074,0
08125,2012,8,BARCELONA,40,VALLÈS OCCIDENTAL,MONTCADA I REIXAC,13.063792,20.041117,12.191628,31.273361,34.403854,0
08125,2015,8,BARCELONA,40,VALLÈS OCCIDENTAL,MONTCADA I REIXAC,8.5200005,15.65,23.639999,31.73,23.02,0
08125,2017,8,BARCELONA,40,VALLÈS OCCIDENTAL,MONTCADA I REIXAC,4.2036476,17.799669,31.585876,32.297863,18.68058,0
08126,2012,8,BARCELONA,21,MARESME,MONTGAT,11.977574,12.895005,11.399932,43.67992,29.336826,0
08126,2015,8,BARCELONA,21,MARESME,MONTGAT,9.6199999,8.9899998,20.129999,46.189999,18.809999,0
08126,2017,8,BARCELONA,21,MARESME,MONTGAT,3.5804605,12.737921,26.074804,46.852123,14.816072,0
08127,2012,8,BARCELONA,7,BAGES,MONISTROL DE MONTSERRAT,8.6394558,12.108844,4.6258502,61.564625,33.74778,0
08127,2015,8,BARCELONA,7,BAGES,MONISTROL DE MONTSERRAT,7.96,14.52,8.6300001,58.630001,25.049999,0
08127,2017,8,BARCELONA,7,BAGES,MONISTROL DE MONTSERRAT,3.7556055,11.434978,20.459641,56.278027,19.919428,0
08128,2012,8,BARCELONA,7,BAGES,MONISTROL DE CALDERS,7.9710145,6.2801933,.72463769,78.260872,24.225864,0
08128,2015,8,BARCELONA,7,BAGES,MONISTROL DE CALDERS,5.0300002,6.29,5.8699999,75.68,15.47,0
08128,2017,8,BARCELONA,7,BAGES,MONISTROL DE CALDERS,2.2633746,7.2016463,8.6419754,77.777779,13.732394,0
08129,2012,8,BARCELONA,24,OSONA,MUNTANYOLA,4.7197642,1.1799411,2.6548672,77.581123,23.648649,0
08129,2015,8,BARCELONA,24,OSONA,MUNTANYOLA,3.3099999,2.8,5.8499999,80.660004,13.79,0
08129,2017,8,BARCELONA,24,OSONA,MUNTANYOLA,.47619048,2.3809524,9.2857141,84.047623,12.86307,0
08130,2012,8,BARCELONA,14,BERGUEDÀ,MONTCLAR,2.8571429,2.8571429,1.4285715,88.571426,27.835052,0
08130,2015,8,BARCELONA,14,BERGUEDÀ,MONTCLAR,13.25,2.4100001,0,73.489998,13.54,0
08130,2017,8,BARCELONA,14,BERGUEDÀ,MONTCLAR,3.4883721,8.139535,9.3023252,77.906975,9.375,0
08131,2012,8,BARCELONA,24,OSONA,MONTESQUIU,2.1072798,5.9386973,1.7241379,82.567047,25.738396,0
08131,2015,8,BARCELONA,24,OSONA,MONTESQUIU,1.91,5.5599999,2.95,79.870003,18.049999,0
08131,2017,8,BARCELONA,24,OSONA,MONTESQUIU,.97244734,4.7001619,6.9692059,82.820099,14.718019,0
08132,2012,8,BARCELONA,14,BERGUEDÀ,MONTMAJOR,3.858521,2.5723472,.96463025,86.17363,19.010416,0
08132,2015,8,BARCELONA,14,BERGUEDÀ,MONTMAJOR,3.96,4.5700002,.91000003,80.489998,14.14,0
08132,2017,8,BARCELONA,14,BERGUEDÀ,MONTMAJOR,2.8662419,5.7324839,3.5031848,85.668793,14.905149,0
08133,2012,8,BARCELONA,6,ANOIA,MONTMANEU,9.090909,0,1.010101,80.808083,30.76923,1
08133,2015,8,BARCELONA,6,ANOIA,MONTMANEU,8.1599998,0,10.2,76.529999,24.43,1
08133,2017,8,BARCELONA,6,ANOIA,MONTMANEU,5.3763442,4.3010755,13.978495,72.043015,24.603174,1
08134,2012,8,BARCELONA,41,VALLÈS ORIENTAL,FIGARÓ-MONTMANY,7.4265976,6.0449052,3.1088083,67.702934,25.540026,0
08134,2015,8,BARCELONA,41,VALLÈS ORIENTAL,FIGARÓ-MONTMANY,4.3299999,8.6700001,6.04,73.370003,18.950001,0
08134,2017,8,BARCELONA,41,VALLÈS ORIENTAL,FIGARÓ-MONTMANY,2.0378456,9.3158665,12.663755,70.014557,16.707022,0
08135,2012,8,BARCELONA,41,VALLÈS ORIENTAL,MONTMELÓ,15.557917,20.850159,8.5441017,27.183847,27.657959,0
08135,2015,8,BARCELONA,41,VALLÈS ORIENTAL,MONTMELÓ,10,19.82,20.17,29.790001,19.09,0
08135,2017,8,BARCELONA,41,VALLÈS ORIENTAL,MONTMELÓ,4.5970984,19.734312,31.16588,31.620346,14.149254,0
08136,2012,8,BARCELONA,41,VALLÈS ORIENTAL,MONTORNÈS DEL VALLÈS,16.873482,16.927435,11.613164,24.02212,31.975231,0
08136,2015,8,BARCELONA,41,VALLÈS ORIENTAL,MONTORNÈS DEL VALLÈS,11.38,16.440001,25.73,25.440001,22.5,0
08136,2017,8,BARCELONA,41,VALLÈS ORIENTAL,MONTORNÈS DEL VALLÈS,5.0826054,17.941702,35.273071,27.549194,16.985563,0
08137,2012,8,BARCELONA,41,VALLÈS ORIENTAL,MONTSENY,1.4018692,4.2056074,1.4018692,84.579437,15.686275,0
08137,2015,8,BARCELONA,41,VALLÈS ORIENTAL,MONTSENY,.87,3.03,2.1600001,81.82,11.79,0
08137,2017,8,BARCELONA,41,VALLÈS ORIENTAL,MONTSENY,0,3.75,6.25,84.583336,10.447762,0
08138,2012,8,BARCELONA,7,BAGES,MOIÀ,6.4220185,7.1695547,2.4804621,72.239212,26.114016,0
08138,2015,8,BARCELONA,7,BAGES,MOIÀ,5.25,6.9699998,6.7600002,73.169998,19.620001,0
08138,2017,8,BARCELONA,7,BAGES,MOIÀ,1.8920423,6.5943236,12.799109,73.622704,17.203312,0
08139,2012,8,BARCELONA,7,BAGES,MURA,1.3422819,9.3959732,0,83.892616,10.650887,0
08139,2015,8,BARCELONA,7,BAGES,MURA,1.24,5.5900002,1.24,83.230003,5.8499999,0
08139,2017,8,BARCELONA,7,BAGES,MURA,.62893081,7.5471697,2.5157232,83.018867,10.169492,0
08140,2012,8,BARCELONA,7,BAGES,NAVARCLES,8.3832331,13.502994,2.8742516,60.568863,27.751505,0
08140,2015,8,BARCELONA,7,BAGES,NAVARCLES,6.2399998,11.92,9.9200001,61.029999,19.129999,0
08140,2017,8,BARCELONA,7,BAGES,NAVARCLES,3.2546585,10.21118,18.186335,61.267082,15.057834,0
08141,2012,8,BARCELONA,7,BAGES,NAVÀS,5.6119404,9.5820894,1.8507463,71.582092,26.390095,0
08141,2015,8,BARCELONA,7,BAGES,NAVÀS,5.8800001,9.1400003,6.3400002,71.389999,19.040001,0
08141,2017,8,BARCELONA,7,BAGES,NAVÀS,2.7912931,8.3482714,14.622279,69.987198,14.313854,0
08142,2012,8,BARCELONA,14,BERGUEDÀ,LA NOU DE BERGUEDÀ,3,8,1,84,20.63492,0
08142,2015,8,BARCELONA,14,BERGUEDÀ,LA NOU DE BERGUEDÀ,0,4.8800001,4.8800001,76.43,4.6500001,0
08142,2017,8,BARCELONA,14,BERGUEDÀ,LA NOU DE BERGUEDÀ,0,10.852714,7.7519379,79.069771,7.8014183,0
08143,2012,8,BARCELONA,6,ANOIA,ÒDENA,10.010881,16.757345,5.0598478,53.536453,31.74954,0
08143,2015,8,BARCELONA,6,ANOIA,ÒDENA,7.6799998,16.07,14.16,50.43,22.01,0
08143,2017,8,BARCELONA,6,ANOIA,ÒDENA,3.2815964,15.34368,22.705099,51.396896,16.005928,0
08144,2012,8,BARCELONA,14,BERGUEDÀ,OLVAN,5.3285966,4.7957373,.88809949,78.507996,24.206348,0
08144,2015,8,BARCELONA,14,BERGUEDÀ,OLVAN,5.6799998,5.5100002,2.4100001,78.150002,18.32,0
08144,2017,8,BARCELONA,14,BERGUEDÀ,OLVAN,4.2517009,3.2312925,6.2925172,81.632652,15.02146,0
08145,2012,8,BARCELONA,3,ALT PENEDÈS,OLÈRDOLA,6.8838677,9.8265896,4.8344717,61.586967,26.55475,0
08145,2015,8,BARCELONA,3,ALT PENEDÈS,OLÈRDOLA,5.4699998,10.23,11.45,61.880001,17.48,0
